Channel A QCM Time [sec],Channel A Fundamental Boffs [mS],Channel A Fundamental Dissipation [ ],Channel A Fundamental Fi [rad],Channel A Flow [ul/min],Channel A Fundamental Frequency [Hz],Channel A Fundamental FWHM [Hz],Channel A Fundamental Gmax [mS],Channel A Fundamental Goffs [mS],Channel A Fundamental Q [ ],Channel A Fundamental Residual [ ],Channel A Fundamental Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius],Channel A Fundamental Dissipation Variation [ ],Channel A Fundamental Frequency Variation [Hz],Channel A Fundamental FWHM Variation[Hz],Channel A 3. Boffs [mS],Channel A 3. Dissipation  [ ],Channel A 3. Fi [rad],Channel A Flow [ul/min].1,Channel A 3. Overtone [Hz],Channel A 3. FWHM [Hz],Channel A 3. Gmax [mS],Channel A 3. Goffs [mS],Channel A 3. Q  [ ],Channel A 3. Residual  [ ],Channel A 3. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].1,Channel A 3. Dissipation Variation [ ],Channel A 3. Overtone Variation [Hz],Channel A 3. FWHM Variation [Hz],Channel A 5. Boffs [mS],Channel A 5. Dissipation  [ ],Channel A 5. Fi [rad],Channel A Flow [ul/min].2,Channel A 5. Overtone [Hz],Channel A 5. FWHM [Hz],Channel A 5. Gmax [mS],Channel A 5. Goffs [mS],Channel A 5. Q  [ ],Channel A 5. Residual  [ ],Channel A 5. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].2,Channel A 5. Dissipation Variation [ ],Channel A 5. Overtone Variation [Hz],Channel A 5. FWHM Variation [Hz],Channel A 7. Boffs [mS],Channel A 7. Dissipation  [ ],Channel A 7. Fi [rad],Channel A Flow [ul/min].3,Channel A 7. Overtone [Hz],Channel A 7. FWHM [Hz],Channel A 7. Gmax [mS],Channel A 7. Goffs [mS],Channel A 7. Q  [ ],Channel A 7. Residual  [ ],Channel A 7. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].3,Channel A 7. Dissipation Variation [ ],Channel A 7. Overtone Variation [Hz],Channel A 7. FWHM Variation [Hz],Channel A 9. Boffs [mS],Channel A 9. Dissipation  [ ],Channel A 9. Fi [rad],Channel A Flow [ul/min].4,Channel A 9. Overtone [Hz],Channel A 9. FWHM [Hz],Channel A 9. Gmax [mS],Channel A 9. Goffs [mS],Channel A 9. Q  [ ],Channel A 9. Residual  [ ],Channel A 9. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].4,Channel A 9. Dissipation Variation [ ],Channel A 9. Overtone Variation [Hz],Channel A 9. FWHM Variation [Hz],Channel A 11. Boffs [mS],Channel A 11. Dissipation  [ ],Channel A 11. Fi [rad],Channel A Flow [ul/min].5,Channel A 11. Overtone [Hz],Channel A 11. FWHM [Hz],Channel A 11. Gmax [mS],Channel A 11. Goffs [mS],Channel A 11. Q  [ ],Channel A 11. Residual  [ ],Channel A 11. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].5,Channel A 11. Dissipation Variation [ ],Channel A 11. Overtone Variation [Hz],Channel A 11. FWHM Variation [Hz],Channel A 13. Boffs [mS],Channel A 13. Dissipation  [ ],Channel A 13. Fi [rad],Channel A Flow [ul/min].6,Channel A 13. Overtone [Hz],Channel A 13. FWHM [Hz],Channel A 13. Gmax [mS],Channel A 13. Goffs [mS],Channel A 13. Q  [ ],Channel A 13. Residual  [ ],Channel A 13. Sauerbrey Mass [ng/cm2],Channel A Temp [Celsius].6,Channel A 13. Dissipation Variation [ ],Channel A 13. Overtone Variation [Hz],Channel A 13. FWHM Variation [Hz]
2411.117437,0.235870595,0.000341015,-0.003651381,0,4998219.524,1704.469933,1.439828966,-0.037435276,2932.418711,0.005942282,798.0292429,25.00505638,1.77E-06,-45.0863979,8.823839531,0.4127441,0.00016569,-0.007384086,0,14973006.49,2480.871371,0.958376975,-0.002994488,6035.382032,0.004482932,724.8906622,25.00505638,1.90E-06,-122.8628241,28.38958188,0.641327319,0.000130108,-0.016885344,0,24948608.02,3246.003132,0.60987301,0.017106589,7685.946995,0.003668479,695.520897,25.00505638,1.88E-06,-196.4748297,46.82941241,0.862803884,0.00010762,-0.030401501,0,34922728.63,3758.3945,0.445525112,0.050598994,9291.927344,0.005708638,679.1989931,25.00505638,1.84E-06,-268.6097713,64.12398334,1.067847073,9.74E-05,-0.03130844,0,44898349.73,4374.056069,0.333263373,0.060282185,10264.69461,0.009528104,682.2269711,25.00505638,1.88E-06,-346.8950701,84.3680918,1.323456425,8.67E-05,-0.02816956,0,54874019.25,4755.195655,0.268273618,0.057551768,11539.80261,0.007213953,661.117285,25.00505638,1.77E-06,-410.8638494,97.04676317,,,,0,64851154.08,,,,,,,25.00505638,,,
2416.167712,0.235536489,0.000340999,-0.003880342,0,4998219.833,1704.386118,1.439826052,-0.037378193,2932.563097,0.005342705,792.5521683,24.99107361,1.75E-06,-44.77695866,8.740024789,0.412452525,0.000165655,-0.007349082,0,14973006.83,2480.34952,0.958357378,-0.002914208,6036.651975,0.004758236,722.9171171,24.99107361,1.86E-06,-122.5283249,27.86773097,0.641461763,0.000130123,-0.016892347,0,24948608.77,3246.388665,0.609698889,0.017166385,7685.034464,0.004164572,692.8574325,24.99107361,1.89E-06,-195.7224386,47.21494489,0.862922746,0.000107483,-0.02943057,0,34922727.7,3753.613973,0.445030784,0.051138262,9303.761109,0.006249301,681.5377665,24.99107361,1.70E-06,-269.5347099,59.34345632,1.067637801,9.71E-05,-0.033687902,0,44898353.82,4361.242352,0.332739403,0.061031417,10294.85413,0.00949341,674.1907054,24.99107361,1.59E-06,-342.8088333,71.55437522,1.323978225,8.69E-05,-0.029040196,0,54874022.45,4766.558097,0.268322377,0.057675082,11512.2949,0.00808554,655.9638532,24.99107361,1.98E-06,-407.6611517,108.4092051,,,,0,64851042.84,,,,,,,24.99107361,,,
2421.210677,0.235608186,0.000341004,-0.00378161,0,4998219.927,1704.412934,1.439842428,-0.037416282,2932.517014,0.005096174,790.8899004,25.00456047,1.76E-06,-44.68304522,8.766840393,0.412642188,0.000165654,-0.007243624,0,14973006.74,2480.342401,0.958598793,-0.00298324,6036.669265,0.003982655,723.4546335,25.00456047,1.86E-06,-122.6194294,27.86061179,0.641434064,0.000130176,-0.01681826,0,24948608.91,3247.70919,0.609790434,0.017105493,7681.909755,0.003841168,692.3860992,25.00456047,1.95E-06,-195.5892936,48.53546988,0.862845646,0.000107544,-0.030149758,0,34922730.59,3755.721262,0.445317958,0.051003379,9298.541654,0.006046076,674.2191146,25.00456047,1.76E-06,-266.6403278,61.45074504,1.067700552,9.70E-05,-0.031551359,0,44898352.98,4355.439427,0.332984911,0.061170148,10308.57018,0.009602781,675.8339413,25.00456047,1.47E-06,-343.6443769,65.75144966,1.323840507,8.68E-05,-0.027513263,0,54874019.01,4762.72484,0.268118753,0.05783732,11521.55979,0.008246755,661.4973967,25.00456047,1.91E-06,-411.1000771,104.5759476,,,,0,64851139.74,,,,,,,25.00456047,,,
2426.254871,0.235707403,0.000341145,-0.003889484,0,4998220.126,1705.115957,1.44003246,-0.037711472,2931.308048,0.005601812,787.3715707,24.99925804,1.90E-06,-44.48426953,9.469863322,0.412413042,0.000165653,-0.007495978,0,14973007.5,2480.329186,0.958575897,-0.002951503,6036.701735,0.004594251,718.9395961,24.99925804,1.86E-06,-121.8541688,27.84739744,0.641540865,0.000130151,-0.016360357,0,24948608.88,3247.089974,0.609989544,0.017085187,7683.374677,0.004180524,692.4584248,24.99925804,1.92E-06,-195.6097245,47.91625479,0.862748862,0.000107671,-0.02950231,0,34922729.59,3760.166297,0.445113183,0.050882822,9287.54923,0.006378257,676.7513697,24.99925804,1.89E-06,-267.6417846,65.89578001,1.067479242,9.73E-05,-0.030703179,0,44898348.99,4369.436138,0.333483929,0.060614706,10275.54759,0.010737272,683.6999065,24.99925804,1.78E-06,-347.6440203,79.74816067,1.323670757,8.68E-05,-0.027804771,0,54874022.36,4763.901723,0.268497151,0.057633209,11518.71419,0.008752903,656.1136294,24.99925804,1.93E-06,-407.754233,105.7528305,,,,0,64851064.31,,,,,,,24.99925804,,,
2431.298245,0.235803238,0.000341103,-0.003643263,0,4998220.188,1704.905932,1.440022999,-0.037632945,2931.669188,0.005737255,786.2830473,24.99292946,1.86E-06,-44.42277103,9.259838245,0.412460214,0.000165625,-0.007481262,0,14973007.74,2479.904223,0.95836542,-0.002821874,6037.736296,0.00430394,717.547078,24.99292946,1.83E-06,-121.6181488,27.42243442,0.641288319,0.000130118,-0.016441132,0,24948609.21,3246.266775,0.609849887,0.01714059,7685.323154,0.003818653,691.2953153,24.99292946,1.89E-06,-195.2811625,47.09305569,0.862581943,0.000107377,-0.029637593,0,34922729.86,3749.909627,0.445140713,0.051360015,9312.952401,0.005903938,676.0689216,24.99292946,1.59E-06,-267.3718899,55.6391102,1.067360847,9.78E-05,-0.032350006,0,44898356.11,4390.749656,0.333570232,0.060017619,10225.66979,0.010303202,669.6804674,24.99292946,2.25E-06,-340.5154919,101.0616791,1.323238971,8.70E-05,-0.028187241,0,54874022.26,4776.40227,0.269198001,0.057120545,11488.568,0.007468213,656.273537,24.99292946,2.16E-06,-407.8536106,118.2533774,,,,0,64851091.52,,,,,,,24.99292946,,,
2436.346936,0.235602753,0.000341051,-0.003712121,0,4998220.31,1704.649801,1.439782413,-0.037477871,2932.109755,0.005568177,784.1111759,24.989254,1.80E-06,-44.30006643,9.003707926,0.412577967,0.000165623,-0.007317535,0,14973007.76,2479.874059,0.958549425,-0.002841235,6037.809743,0.00432416,717.4416617,24.989254,1.83E-06,-121.6002817,27.39227051,0.641352887,0.000130196,-0.016190805,0,24948609.65,3248.201356,0.609966916,0.01704604,7680.746023,0.003641713,689.7526868,24.989254,1.97E-06,-194.8453918,49.02763654,0.863181588,0.000107691,-0.02990538,0,34922732.61,3760.851051,0.44533393,0.05094981,9285.859007,0.005335624,669.1210506,24.989254,1.91E-06,-264.6241443,66.58053457,1.067673125,9.72E-05,-0.033205047,0,44898356.43,4366.062491,0.333145787,0.060696677,10283.48919,0.010387628,669.0599355,24.989254,1.70E-06,-340.1999672,76.37451448,1.323923802,8.68E-05,-0.027118847,0,54874025.23,4760.576084,0.268506749,0.05769431,11526.76152,0.007813036,651.4995921,24.989254,1.87E-06,-404.8867522,102.4271917,,,,0,64851065.6,,,,,,,24.989254,,,
2441.384779,0.235816879,0.000341029,-0.00383956,0,4998220.519,1704.535988,1.439735953,-0.037433501,2932.305657,0.005130251,780.4102433,25.00046158,1.78E-06,-44.0909742,8.889894182,0.41271186,0.000165647,-0.007437339,0,14973008.16,2480.235848,0.958705696,-0.002995711,6036.929178,0.004434944,715.0761644,25.00046158,1.85E-06,-121.1993499,27.75405909,0.641406771,0.000130174,-0.01676522,0,24948610.99,3247.653812,0.6100391,0.017041409,7682.041384,0.003713451,685.0197532,25.00046158,1.94E-06,-193.5084049,48.4800927,0.862731822,0.00010763,-0.029454797,0,34922731.18,3758.728352,0.445370317,0.050924271,9291.10271,0.005862431,672.7402049,25.00046158,1.85E-06,-266.0554482,64.45783527,1.06790803,9.71E-05,-0.033086123,0,44898358.93,4360.352801,0.333333383,0.061014395,10296.95554,0.010000962,664.132044,25.00046158,1.57E-06,-337.6942597,70.66482454,1.323852652,8.69E-05,-0.028453688,0,54874025.82,4767.366354,0.268617543,0.057585365,11510.34381,0.007773653,650.5456638,25.00046158,1.99E-06,-404.2939154,109.2174615,,,,0,64851114.28,,,,,,,25.00046158,,,
2446.432167,0.235727103,0.000341088,-0.003886553,0,4998220.74,1704.831257,1.439749773,-0.037516549,2931.797924,0.005432473,776.505939,24.98849678,1.84E-06,-43.87039203,9.185163634,0.412381819,0.000165563,-0.007580441,0,14973008.53,2478.98348,0.958592825,-0.002741643,6039.979152,0.00498397,712.8542927,24.98849678,1.77E-06,-120.8227615,26.50169084,0.641428241,0.000130132,-0.016634441,0,24948611.24,3246.622132,0.610006857,0.017179374,7684.482585,0.003873787,684.1320472,24.98849678,1.90E-06,-193.2576405,47.44841269,0.862639622,0.000107507,-0.03057713,0,34922733.78,3754.422321,0.44549922,0.05102966,9301.759577,0.006046116,666.1688503,24.98849678,1.72E-06,-263.4566075,60.15180387,1.067480389,9.72E-05,-0.033081802,0,44898358.86,4364.026631,0.333060307,0.061003994,10288.28709,0.010135302,664.2785078,24.98849678,1.66E-06,-337.7687328,74.33865405,1.323799879,8.66E-05,-0.028493929,0,54874025.66,4751.727905,0.268321317,0.057979936,11548.22556,0.008872023,650.8118969,24.98849678,1.71E-06,-404.4593709,93.5790128,,,,0,64851116.74,,,,,,,24.98849678,,,
2451.474779,0.235734427,0.00034106,-0.003665296,0,4998220.553,1704.691322,1.439915868,-0.037510139,2932.03848,0.005673453,779.8150952,25.00621796,1.81E-06,-44.05735001,9.045228878,0.412489004,0.000165638,-0.007567289,0,14973008.69,2480.092175,0.958765971,-0.002949582,6037.279114,0.004787462,711.945078,25.00621796,1.85E-06,-120.6686573,27.61038597,0.641411089,0.000130184,-0.016416779,0,24948611.2,3247.905248,0.610102977,0.017066464,7681.446746,0.003584282,684.2736987,25.00621796,1.95E-06,-193.297655,48.73152817,0.862795678,0.0001075,-0.030179544,0,34922733.06,3754.208983,0.445808498,0.050930718,9302.287971,0.006254649,667.9912927,25.00621796,1.72E-06,-264.1773474,59.93846579,1.067123176,9.73E-05,-0.032455306,0,44898357.72,4366.387538,0.333722176,0.060667382,10282.72395,0.010424166,666.5210668,25.00621796,1.71E-06,-338.909017,76.69956101,1.323867967,8.69E-05,-0.027613843,0,54874025.92,4770.785641,0.268557152,0.05761689,11502.09421,0.008246823,650.3942964,25.00621796,2.05E-06,-404.1998452,112.6367483,,,,0,64851106.22,,,,,,,25.00621796,,,
2456.520401,0.235738296,0.000341053,-0.003791584,0,4998220.737,1704.656616,1.4398509,-0.037555327,2932.098283,0.005365997,776.5655166,25.00125504,1.81E-06,-43.873758,9.010522483,0.412639093,0.000165603,-0.007316635,0,14973008.5,2479.579645,0.958622978,-0.0027836,6038.526945,0.004183062,713.068372,25.00125504,1.81E-06,-120.8590461,27.09785601,0.641447536,0.000130121,-0.016726241,0,24948611.74,3246.342046,0.609973453,0.017206718,7685.145738,0.004092854,682.3495153,25.00125504,1.89E-06,-192.7541004,47.16832671,0.862864546,0.000107753,-0.02935919,0,34922732.91,3763.020381,0.445816209,0.050524625,9280.505917,0.006129591,668.3536397,25.00125504,1.97E-06,-264.3206485,68.74986463,1.067528378,9.71E-05,-0.032425402,0,44898359.31,4360.104184,0.333228131,0.060924108,10297.54277,0.010959618,663.3962467,25.00125504,1.57E-06,-337.3201255,70.41620712,1.323649021,8.67E-05,-0.029675977,0,54874030.92,4756.899971,0.268641725,0.057812991,11535.67055,0.008080869,642.334509,25.00125504,1.80E-06,-399.1909378,98.75107849,,,,0,64851102,,,,,,,25.00125504,,,
2461.574141,0.235776615,0.000341087,-0.003812758,0,4998220.84,1704.827874,1.439791114,-0.037518223,2931.8038,0.005853745,774.7363885,25.0030899,1.84E-06,-43.77041743,9.181780696,0.412442779,0.000165578,-0.007477426,0,14973009.07,2479.196259,0.958592514,-0.002765025,6039.46098,0.004112043,709.7052985,25.0030899,1.79E-06,-120.2890337,26.71447024,0.641534982,0.000130095,-0.0167862,0,24948612.14,3245.701492,0.609884599,0.01725524,7686.66256,0.003904828,680.9288575,25.0030899,1.87E-06,-192.3527846,46.52777274,0.863002629,0.000107553,-0.029006731,0,34922732.64,3756.051576,0.445564514,0.050942958,9297.724468,0.005997928,669.0496737,25.0030899,1.77E-06,-264.5959162,61.7810591,1.067670278,9.72E-05,-0.031587636,0,44898355.95,4366.002348,0.333283429,0.060634604,10283.63074,0.009581284,670.0112794,25.0030899,1.70E-06,-340.6837014,76.31437141,1.323937042,8.66E-05,-0.02867823,0,54874027.92,4753.129085,0.26884001,0.0575751,11544.82173,0.007673794,647.1626319,25.0030899,1.73E-06,-402.1914662,94.98019222,,,,0,64851111.9,,,,,,,25.0030899,,,
2466.622586,0.235732605,0.000341058,-0.003617833,0,4998220.832,1704.684878,1.439909932,-0.037477273,2932.049727,0.00639464,774.8859337,25.00473022,1.81E-06,-43.77886631,9.038784573,0.41266368,0.000165589,-0.007300648,0,14973008.96,2479.372575,0.958650775,-0.002759187,6039.03145,0.004303905,710.357355,25.00473022,1.80E-06,-120.3995517,26.89078612,0.641459761,0.000130097,-0.01680088,0,24948612.53,3245.742329,0.610006354,0.017235631,7686.565967,0.003796728,679.5694131,25.00473022,1.87E-06,-191.9687608,46.56860955,0.862920516,0.000107595,-0.029202061,0,34922733.02,3757.528069,0.445517261,0.050857116,9294.071095,0.005464179,668.0855032,25.00473022,1.81E-06,-264.2146058,63.25755268,1.067799013,9.75E-05,-0.031016611,0,44898355.42,4378.896857,0.333526133,0.060175532,10253.34848,0.008760749,671.0390509,25.00473022,1.99E-06,-341.206297,89.20888037,1.323893863,8.68E-05,-0.029376638,0,54874030.22,4762.698115,0.268774905,0.057586462,11521.6268,0.007728643,643.4690323,25.00473022,1.91E-06,-399.8960087,104.5492224,,,,0,64851106.13,,,,,,,25.00473022,,,
2471.676285,0.235686241,0.00034102,-0.003838009,0,4998221.103,1704.492512,1.439806068,-0.037433529,2932.380793,0.006257312,770.0813297,25.00831604,1.77E-06,-43.50741975,8.846418197,0.412706501,0.000165564,-0.007212782,0,14973009.14,2478.988257,0.9585061,-0.002679085,6039.967758,0.004466612,709.2724035,25.00831604,1.77E-06,-120.2156616,26.50646763,0.641225163,0.000130038,-0.016863706,0,24948612.92,3244.278429,0.60995729,0.017339519,7690.034461,0.003976521,678.1808081,25.00831604,1.81E-06,-191.5764995,45.10470923,0.862908474,0.000107527,-0.03055912,0,34922736.06,3755.124153,0.445581405,0.050995737,9300.021688,0.00580047,660.3898497,25.00831604,1.74E-06,-261.171127,60.85363601,1.068035201,9.76E-05,-0.031379491,0,44898358.17,4381.56231,0.333405569,0.060349832,10247.11165,0.009712091,665.6312803,25.00831604,2.05E-06,-338.4565832,91.87433281,1.323517955,8.70E-05,-0.029391222,0,54874032.25,4773.700886,0.268882009,0.057249392,11495.07134,0.008126552,640.205543,25.00831604,2.11E-06,-397.8678516,115.5519939,,,,0,64851085.81,,,,,,,25.00831604,,,
2476.735506,0.235904769,0.000341097,-0.003814976,0,4998221.111,1704.876413,1.439890607,-0.037549853,2931.720488,0.005781426,769.9457207,25.00178337,1.85E-06,-43.49975823,9.230320156,0.412584511,0.000165652,-0.007350336,0,14973009.41,2480.305874,0.95875102,-0.002936824,6036.759243,0.004823119,707.6743379,25.00178337,1.86E-06,-119.944803,27.82408526,0.641380418,0.000130147,-0.016784902,0,24948612.98,3246.99638,0.609890152,0.01713505,7683.597412,0.003887516,677.9485471,25.00178337,1.92E-06,-191.510889,47.82266067,0.863040614,0.000107561,-0.029227217,0,34922734.19,3756.317081,0.445423308,0.051020497,9297.067695,0.00596386,665.1396123,25.00178337,1.78E-06,-263.0495642,62.04656407,1.06731042,9.74E-05,-0.034211749,0,44898364.93,4372.609942,0.333086653,0.060676599,10268.09286,0.009220154,652.3323283,25.00178337,1.85E-06,-331.6944042,82.92196498,1.324105389,8.66E-05,-0.028888857,0,54874032.38,4751.349275,0.26776933,0.058036053,11549.14724,0.007706596,639.9905925,25.00178337,1.70E-06,-397.7342665,93.20038297,,,,0,64851104.8,,,,,,,25.00178337,,,
2481.759864,0.235749929,0.000341143,-0.003836663,0,4998221.252,1705.106741,1.439712025,-0.037546315,2931.324552,0.005935611,767.4473277,24.99110794,1.90E-06,-43.35860609,9.460647235,0.412725719,0.000165577,-0.007426978,0,14973009.54,2479.186861,0.958860245,-0.002818473,6039.484063,0.004122657,706.9285225,24.99110794,1.78E-06,-119.8183936,26.70507239,0.641490913,0.000130113,-0.01668812,0,24948613.17,3246.148447,0.609994171,0.017178634,7685.604519,0.004183991,677.2888019,24.99110794,1.88E-06,-191.3245203,46.97472684,0.863005225,0.000107529,-0.028934921,0,34922733.91,3755.220675,0.445443399,0.051018052,9299.782071,0.005860709,665.8374626,24.99110794,1.75E-06,-263.3255502,60.95015866,1.067763401,9.71E-05,-0.032815627,0,44898362.26,4357.81291,0.332860375,0.061218437,10302.95774,0.008621662,657.5832958,24.99110794,1.52E-06,-334.3643877,68.12493349,1.323718755,8.67E-05,-0.029218279,0,54874031.97,4754.916363,0.268587955,0.057781628,11540.48311,0.007974941,640.6450836,24.99110794,1.76E-06,-398.1410124,96.76747067,,,,0,64851095.61,,,,,,,24.99110794,,,
2486.813423,0.235875083,0.000341092,-0.003837725,0,4998221.277,1704.851127,1.439777183,-0.037525948,2931.764068,0.006420632,767.0054715,24.99712181,1.84E-06,-43.33364246,9.205033922,0.412523226,0.000165609,-0.007182702,0,14973009.51,2479.665423,0.95877236,-0.002884828,6038.318464,0.004624482,707.1102731,24.99712181,1.82E-06,-119.8491988,27.1836339,0.641555248,0.000130079,-0.016763228,0,24948613.63,3245.29379,0.610040965,0.017194187,7687.628684,0.004033226,675.678375,24.99712181,1.85E-06,-190.8695975,46.12006989,0.863160003,0.000107631,-0.030296261,0,34922735.83,3758.771852,0.445688096,0.050805542,9290.996421,0.005903123,660.9853043,24.99712181,1.85E-06,-261.4066175,64.50133569,1.067254854,9.74E-05,-0.031172575,0,44898358.41,4372.377363,0.333363737,0.060544261,10268.63756,0.009894155,665.1690454,24.99712181,1.84E-06,-338.2215485,82.68938647,1.323464823,8.69E-05,-0.027973535,0,54874030.7,4766.755213,0.268514384,0.057609002,11511.82057,0.00803644,642.6989121,24.99712181,1.98E-06,-399.417403,108.6063203,,,,0,64851103.08,,,,,,,24.99712181,,,
2491.856403,0.235892246,0.000341037,-0.003848598,0,4998221.302,1704.579197,1.439659373,-0.037348349,2932.231785,0.005995898,766.5503852,24.99787712,1.79E-06,-43.30793137,8.933104049,0.412399824,0.000165611,-0.007372689,0,14973010,2479.695706,0.958653682,-0.002835951,6038.244919,0.004089959,704.2264344,24.99787712,1.82E-06,-119.3604126,27.21391714,0.64159154,0.000130166,-0.01646203,0,24948613.46,3247.458429,0.610193276,0.016975841,7682.504335,0.004112054,676.2702214,24.99787712,1.94E-06,-191.0367857,48.28470916,0.863258004,0.000107565,-0.029424226,0,34922735.55,3756.480817,0.445461111,0.050974049,9296.662821,0.005899729,661.6857296,24.99787712,1.78E-06,-261.6836219,62.21030056,1.067954887,9.73E-05,-0.033742706,0,44898364.19,4367.077792,0.333307819,0.060712519,10281.10016,0.009632939,653.8016374,24.99787712,1.72E-06,-332.4415105,77.38981474,1.323679125,8.67E-05,-0.028631529,0,54874034.54,4756.655199,0.268458825,0.057930896,11536.26492,0.008090004,636.523799,24.99787712,1.80E-06,-395.5797621,98.50630701,,,,0,64851139.31,,,,,,,24.99787712,,,
2496.902857,0.235831844,0.000340954,-0.003752744,0,4998221.316,1704.161129,1.439705966,-0.037269841,2932.951135,0.005383727,766.3100941,25.00527191,1.71E-06,-43.2943556,8.515035372,0.412392148,0.000165512,-0.007262271,0,14973010.01,2478.21841,0.958768012,-0.002690064,6041.844394,0.004881137,704.1688096,25.00527191,1.72E-06,-119.3506457,25.73662114,0.641454695,0.000130221,-0.016731361,0,24948614.07,3248.835258,0.610089303,0.017051379,7679.248743,0.003964679,674.1037846,25.00527191,1.99E-06,-190.4247979,49.66153821,0.863284186,0.000107731,-0.029161649,0,34922735.58,3762.252374,0.445719948,0.050651303,9282.401101,0.005855868,661.6197089,25.00527191,1.95E-06,-261.657512,67.98185719,1.067683669,9.71E-05,-0.031106788,0,44898358.48,4357.736117,0.332957562,0.061152037,10303.13844,0.010270758,665.0251257,25.00527191,1.52E-06,-338.148369,68.04814029,1.323606653,8.70E-05,-0.027884063,0,54874031.32,4774.632501,0.268767547,0.05755648,11492.82826,0.008405282,641.6979112,25.00527191,2.12E-06,-398.795312,116.4836086,,,,0,64851180.45,,,,,,,25.00527191,,,
2501.950266,0.236160201,0.000341154,-0.003787634,0,4998221.399,1705.161207,1.439666503,-0.037545773,2931.231006,0.006027256,764.8337138,25.00728989,1.91E-06,-43.21094428,9.515113581,0.412534264,0.000165508,-0.007307485,0,14973009.97,2478.14952,0.958581374,-0.002516594,6042.012337,0.004471521,704.3611403,25.00728989,1.72E-06,-119.3832441,25.66773151,0.64153025,0.000130119,-0.016478646,0,24948613.75,3246.282117,0.610023476,0.017193978,7685.28823,0.003637656,675.249967,25.00728989,1.89E-06,-190.7485782,47.10839756,0.86277334,0.000107545,-0.029374056,0,34922735.97,3755.749932,0.445599337,0.050981322,9298.472104,0.006217582,660.6190243,25.00728989,1.76E-06,-261.261761,61.47941524,1.067117019,9.72E-05,-0.03329299,0,44898363.57,4363.262025,0.33346142,0.060845466,10290.09106,0.009162638,655.0233369,25.00728989,1.64E-06,-333.0627137,73.57404788,1.323386902,8.67E-05,-0.029592963,0,54874033.9,4759.463773,0.268957645,0.057555103,11529.45721,0.007836411,637.5502901,25.00728989,1.85E-06,-396.2176944,101.3148805,,,,0,64851072.74,,,,,,,25.00728989,,,
2506.993989,0.236071106,0.000341151,-0.003881745,0,4998221.532,1705.147642,1.439798314,-0.037628637,2931.254402,0.005656543,762.4849678,25.0027256,1.90E-06,-43.07824677,9.501548966,0.412740105,0.000165585,-0.007628604,0,14973010.5,2479.301158,0.958749211,-0.002802372,6039.206027,0.004300191,701.2875167,25.0027256,1.79E-06,-118.862291,26.81936877,0.641315622,0.000130123,-0.016969413,0,24948614.9,3246.385842,0.610128675,0.01718306,7685.043034,0.003993657,671.1625268,25.0027256,1.89E-06,-189.5939341,47.21212227,0.862810668,0.000107534,-0.029858023,0,34922736.92,3755.371529,0.445524199,0.051113514,9299.409299,0.005828399,658.2212884,25.0027256,1.75E-06,-260.3135039,61.10101251,1.067688622,9.72E-05,-0.03271187,0,44898362.97,4363.613312,0.333429053,0.060987669,10289.26254,0.010823497,656.1938461,25.0027256,1.65E-06,-333.6578878,73.92533502,1.323491575,8.66E-05,-0.029184678,0,54874033.93,4750.281339,0.268278082,0.058277344,11551.74399,0.007672896,637.5008597,25.0027256,1.68E-06,-396.1869749,92.13244694,,,,0,64851126.61,,,,,,,25.0027256,,,
2512.038721,0.236153072,0.000341103,-0.003915429,0,4998221.662,1704.910415,1.439698619,-0.037526016,2931.662343,0.005832809,760.1912495,25.00785828,1.86E-06,-42.94865816,9.264321639,0.412462673,0.000165606,-0.007417357,0,14973010.18,2479.617333,0.958947157,-0.002884453,6038.435843,0.004509278,703.1249537,25.00785828,1.81E-06,-119.173721,27.13554455,0.64152787,0.000130177,-0.016634735,0,24948614.1,3247.732404,0.610214539,0.017052187,7681.856446,0.003607345,673.9842748,25.00785828,1.95E-06,-190.3910381,48.55868461,0.862935117,0.00010753,-0.030646447,0,34922738.09,3755.230194,0.445509881,0.051131845,9299.75961,0.006345007,655.2770359,25.00785828,1.75E-06,-259.1491102,60.95967719,1.067450584,9.73E-05,-0.032369547,0,44898362.59,4370.336233,0.33345822,0.06068924,10273.4344,0.009381399,656.9458839,25.00785828,1.80E-06,-334.0402799,80.64825651,1.323818897,8.69E-05,-0.027479806,0,54874031.83,4768.039386,0.268740869,0.057601808,11508.72033,0.006506914,640.8732726,25.00785828,2.00E-06,-398.2828248,109.8904933,,,,0,64851085.98,,,,,,,25.00785828,,,
